pathway,pval,padj,log2err,ES,NES,size,leadingEdge,topGenes
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,6.73259420819285e-13,5.43656982311573e-10,0.921426003494898,0.642563818939461,1.25668250914681,668,IL1R1|SOCS2|FGF2|IL18R1|IL6|HGF|IL1RL1|IRAK2|IRAK3|CD86|IL13RA2|PTGS2|IL33|MYC|SOCS3|LIF|IL1RL2|HLA-DRB3|HLA-DRB1|IL1R2|IL7R|STAT5A|EIF4A1|BCL6|ANXA1|IL24|YES1|RELA|ABCE1|CDKN1A|PIK3R1|TSLP|EDARADD|CSF2RA|LCP1|MCL1|TNFRSF9|CCL22|MSN|JAK1|PSMC4|HNRNPF|IL2RG|STX1A|MAP3K3|CLCF1|IL22RA1|OSMR|IRS1|DUSP6|SEH1L|PTPN12|KPNA4|PSMB2|RAPGEF1|IL11|IL6ST|IL1RN|PSME3|MMP3|BST2|SH2B3|IL15RA|PSMD11|TNFRSF12A|MMP2|ITGAX|SNRPA1|ISG20|CRLF2|ABL2|HLA-DQA2|IFNLR1|IL4R|HLA-E|PTPN4|HSPA9|CD40|HLA-DQA1|CCND1|NFKB1|TWIST1|CXCL8|NUP98|PTPN14|LIFR|CDKN1B|EGR1|PSMD7|PSMD6|IL10|CCL11|IL2RA|MAP2K3|H3C13|H3C15|H3C14|RIPK2|TNIP2|IRF1|JUNB|HLA-DRA|HNRNPDL|H3C7|SMAD3|GSTA2|NFKBIB|IFNA6|CD4|RALA|PTK2B|ZEB1|INPP5D|PSMD3|RELB|PELI2|IL17RC|MAP2K6|UBE2V1|IFNA7|IFNA14|BIRC2|TRIM2|NUP188|NUP35|MMP1|UBE2D1|CSF1|RAE1|PTPN9|BCL2|IL18BP|GRB2|MT2A|CUL1|KPNA2|IL11RA|PTPN11|YWHAZ|DUSP7|NFKBIA|KPNA7|IFNA16|ALOX5|USP18|USP41|OPRD1|RORC|NFKB2|NCAM1|MID1|GBP2|FOXO3|ANXA2|DUSP4|NRAS|MAP2K1|PIK3CA|NUP93|TRIM8|IL37|UBE2L6|TNFRSF13C|IFIT1|NKIRAS2|IL1RAP|NUP88|S1PR1|PSMD12|EIF4A2|POM121|POM121C|NUP210|TEC|ELOB|POMC|PIK3R3|PELI3|TRIM48|CCR5|CCL5|CCL3|MEF2C|SOX2|PTPN20|HMGB1|TNFSF11|H3C12|CISH|CSF3|IFI27|PSME4|CTSG|SOCS5|IRAK4|PIK3CB|RHOU|TRAF3|RPS6KA5|FOS|PSMD14|H3C2|PITPNA|HIF1A|NDN|MAPKAPK2|GBP5|UBE2D3,"IL1R1, SOCS2, FGF2, IL18R1, IL6"
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,0.000293923077053813,0.012360130575811,0.49849310876659,0.844597626150845,1.52701245726904,20,DCN|GPC3|VCAN|CSPG4,"DCN, GPC3, VCAN, CSPG4"
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,0.000298479933409678,0.012360130575811,0.49849310876659,0.940216552692057,1.65206300991011,8,DCN|VCAN|CSPG4,"DCN, VCAN, CSPG4"
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS,0.000137170466073809,0.00762844848178032,0.518848077743792,0.948812406581074,1.66716686253637,8,DCN|CHSY1|VCAN|CSPG4,"DCN, CHSY1, VCAN, CSPG4"
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,0.00094803053059884,0.0273405233378058,0.477270815362862,0.89304715067719,1.59684231890394,11,DCN|VCAN|DSEL|CSPG4,"DCN, VCAN, DSEL, CSPG4"
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,6.82482137019751e-05,0.0046274496435999,0.538434096309916,0.791230627933391,1.46712109552801,40,OGN|PRELP|DCN|GPC3|CHSY1|VCAN|CSPG4|LUM|HEXB,"OGN, PRELP, DCN, GPC3, CHSY1"
REACTOME_DISEASES_OF_GLYCOSYLATION,0.00253438170945597,0.0499149568386755,0.431707695803346,0.636790704156994,1.22025703974408,137,SPON1|OGN|PRELP|DCN|GPC3|ADAMTS9|THBS2|CHSY1|ADAMTS4|VCAN|NUS1|ADAMTS3|CSPG4|LUM|MUC6|MGAT2|HEXB|ADAMTS1|CHST3|ADAMTSL3|ADAMTSL1|NOTCH2|SEMA5A|MUC12|GNE|MAN1B1|B4GAT1|NEU1|GLB1|THSD4|ADAMTS5|GPC4|HEXA|CTSA|ALG2|ALG3|MUC17,"SPON1, OGN, PRELP, DCN, GPC3"
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,1.40162804525813e-07,2.51514365899097e-05,0.690132458796796,0.63473855389185,1.23502801846517,397,PDGFRA|FGF7|FGF2|HGF|KIT|CD86|EREG|SPRED1|DLL1|MYC|CDK8|NR4A1|HBEGF|TGFA|CEBPB|ERLEC1|STAT5A|TGFBR2|ESR1|YES1|MRAS|CDKN1A|PIK3R1|NPM1|LRRFIP1|MSN|PSMC4|KITLG|RAF1|DKK1|IRS1|DUSP6|PEBP1|PPFIBP1|PTPN12|PSMB2|RAC1|MAMLD1|KSR1|PSME3|CDC37|PSMD11|AREG|POLR2A|ZMYM2|PPP1CC|FGF10|CDKN1B|PSMD7|PSMD6|APH1B|JUNB|SMAD3|PTEN|VWF|VCL|GTF2F1|BCL11A|MARK3|PAPSS1|TPM4|PSMD3|ERBIN|JAG1|ICOS|CEP43|MPRIP|NEURL1|KAT2B|TGFBR1|GTF2F2|SYVN1|LMNA|GRB2|CUL1|PTPN11|AXIN1|DUSP7|FGF9|CREBBP,"PDGFRA, FGF7, FGF2, HGF, KIT"
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,0.00127937194546974,0.0322448380498141,0.45505986738723,0.785213958580567,1.43538114107378,28,FGF7|FGF2|PIK3R1|FGF10|GRB2|PTPN11|FGF9|NRAS|PIK3CA,"FGF7, FGF2, PIK3R1, FGF10, GRB2"
REACTOME_EGFR_DOWNREGULATION,0.000430629181413067,0.0157818855980427,0.49849310876659,0.798269477295814,1.46099440748211,29,SPRY1|EREG|HBEGF|TGFA|PTPN3|SPRY2|PTPN12|HGS|AREG|SH3GL1|SH3GL2|STAM|GRB2,"SPRY1, EREG, HBEGF, TGFA, PTPN3"
REACTOME_ELASTIC_FIBRE_FORMATION,0.00234939375828211,0.04742838649532,0.431707695803346,0.732750551918062,1.3588979763032,43,FBLN1|MFAP4|FBLN5|LTBP1|TGFB3|ITGB5|EFEMP1|ELN|BMP2|MFAP1|LOXL4|LTBP4,"FBLN1, MFAP4, FBLN5, LTBP1, TGFB3"
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,9.64494067399505e-05,0.00556306399589357,0.538434096309916,0.621783760247009,1.20462632744123,288,FBLN1|MFAP4|A2M|FBLN5|FGF2|DCN|ADAMTS9|COL14A1|LTBP1|ADAMTS4|MMP10|VCAN|LAMC2|CTSL|LAMA3|PCOLCE2|LAMB3|ITGA2|LAMA2|ADAMTS3|MMP3|TGFB3|LUM|MUSK|ITGB5|MMP2|ITGAX|EFEMP1|MMP11|CAPN13|ELN|MMP24|ADAMTS1|DDR2|ITGA6|TPSAB1|CAPN7|BMP2|VWF|CAST|HAPLN1|CASK|MMP12|ITGA11|MMP1|ASPN|ITGB7|MFAP1|MMP19|LOXL4|LAMA1|LTBP4|COL6A6|NCAM1|COMP|P4HA3|EMILIN3|COLGALT2|PCOLCE|NID1|CMA1|TNC|ITGAL|CAPN2|COL7A1|ADAMTS5|CTSG,"FBLN1, MFAP4, A2M, FBLN5, FGF2"
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,0.000773923778011031,0.0231460537312558,0.477270815362862,0.703430561648416,1.32687937678163,67,EREG|HBEGF|TGFA|ESR1|SRF|PIK3R1|SPHK1|GNG7|MMP3|IGF1R|MMP2|AREG|CCND1|ZDHHC7|CDKN1B|GNG11|PRMT1|GNAI3|BCL2|GNG5|GNAI2|GNB4|FOXO3|NRAS|PIK3CA|BTC|GNG12|PIK3R3,"EREG, HBEGF, TGFA, ESR1, SRF"
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.00253438170945597,0.0499149568386755,0.431707695803346,0.617792647233473,1.18862842377656,168,ZFPM2|ABL1|KIF4A|DOCK2|DOCK4|TUBB2B|MAFF|TUBB6|PRKAR1B|RAC1|EHD1|TUBA1C|SH2B3|KIF2C|MAFK|TUBB4B|KIF12|TUBB1|H3C13|H3C15|H3C14|KIF9|IRF1|H3C7|TUBB8|IFNA6|CDK5|RAD51B|DOCK9|DOCK3|IFNA7|IFNA14|KIF20A|DOCK10|TUBA3D|TUBA3E|VPS45|IFNA16|RACGAP1|KLC3|CDK2|DOCK5|SIN3A|H3-3B|H3C12|HDAC2|KIF27|H3C2|PRKAR2A|CENPE|HBE1|DOCK8|KIF22|KLC4|CAPZA2|MFN2|KIF15,"ZFPM2, ABL1, KIF4A, DOCK2, DOCK4"
REACTOME_FATTY_ACID_METABOLISM,0.00113210881573487,0.0304725956235301,0.45505986738723,0.628701330281715,1.20995979685005,173,ACSL4|PTGS2|PTGES|HADH|GGT5|ACSL5|PTGDS|NUDT7|AMACR|PPARD|PTGIS|HPGDS|PLA2G4A|SCP2|DECR1|DBI|EPHX2|EHHADH|DPEP1|TECR|FADS2|CYP2U1|ACOT13|ACADM|SCD|CYP1A1|HTD2|ACOT9|FAAH|SCD5|PON1|ACBD4|MMUT|PHYH|SLC27A2|TECRL|ACOT8|ABCC1|PECR|ALOX5|ACAA2|ECHS1|TBXAS1|CYP2C8|SLC25A20|HACD3|CROT|ACLY|CYP2J2|HSD17B8|CBR4,"ACSL4, PTGS2, PTGES, HADH, GGT5"
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,0.00209041115341923,0.0456218109834062,0.431707695803346,0.697956224280875,1.30961529876912,60,IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|VAV3|PPP3CA|LCP2|IGKV3-15|IGKV3D-20|NFATC2|IGKV1D-16|VAV2|IGKV1-12|IGKV1D-12|GRB2|IGKV3-11|MS4A2|TEC|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|AHCYL1|IGHV4-59,"IGHV3-13, IGHV3-48, IGHV3-11, IGHV3-53, IGHV3-7"
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,0.00234939375828211,0.04742838649532,0.431707695803346,0.700611691468647,1.31316516474754,59,IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|RAC1|VAV3|LCP2|IGKV3-15|IGKV3D-20|IGKV1D-16|VAV2|IGKV1-12|IGKV1D-12|GRB2|NRAS|IGKV3-11|MS4A2|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28,"IGHV3-13, IGHV3-48, IGHV3-11, IGHV3-53, IGHV3-7"
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,0.000189316892329623,0.0089925523856571,0.518848077743792,0.67590614835894,1.28852584052747,107,RASGRP1|RELA|IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|PSMC4|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|PSMB2|PSME3|MALT1|PSMD11|NFKB1|PSMD7|PSMD6|IGKV3-15|IGKV3D-20|IGKV1D-16|PSMD3|UBE2V1|UBE2D1|IGKV1-12|IGKV1D-12|CUL1|NFKBIA|IGKV3-11|MS4A2|PSMD12|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|CDC34|PSME4|IGHV4-59|BCL10|PSMD14,"RASGRP1, RELA, IGHV3-13, IGHV3-48, IGHV3-11"
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,6.93762578782546e-05,0.0046274496435999,0.538434096309916,0.689059168641825,1.31353155796758,109,ABL1|YES1|IGHV3-13|IGHV3-48|PIK3R1|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|RAC1|VAV3|ELMO1|FCGR3A|WIPF1|IGKV3-15|IGKV3D-20|IGKV1D-16|MYO9B|VAV2|IGKV1-12|IGKV1D-12|ARPC5|PLD4|GRB2|PLPP4|WASF2|PIK3CA|IGKV3-11|CD3G|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|PLPP5|LIMK1|AHCYL1|PLD1|IGHV4-59|PIK3CB|PLD2|CD247,"ABL1, YES1, IGHV3-13, IGHV3-48, PIK3R1"
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,0.000216523805648547,0.00999102703206868,0.518848077743792,0.712491415475017,1.34111278294669,65,YES1|IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|PRKAR1B|FCGR3A|IL10|IGKV3-15|IGKV3D-20|IGKV1D-16|IGKV1-12|IGKV1D-12|IGKV3-11|CD3G|ADCY2|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|AHCYL1|IGHV4-59|CD247,"YES1, IGHV3-13, IGHV3-48, IGHV3-11, IGHV3-53"
REACTOME_FCGR_ACTIVATION,0.000271138817929304,0.0120337432803136,0.49849310876659,0.766271258461002,1.41993541647681,41,YES1|IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|FCGR3A|IGKV3-15|IGKV3D-20|IGKV1D-16|IGKV1-12|IGKV1D-12|IGKV3-11|CD3G|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|IGHV4-59|CD247,"YES1, IGHV3-13, IGHV3-48, IGHV3-11, IGHV3-53"
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,0.000828876325615112,0.0243388230157892,0.477270815362862,0.636997272901285,1.22343082075715,154,RASGRP1|RELA|IGHV3-13|IGHV3-48|PIK3R1|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|PSMC4|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|PSMB2|RAC1|VAV3|PSME3|MALT1|PSMD11|NFKB1|PPP3CA|PSMD7|PSMD6|LCP2|IGKV3-15|IGKV3D-20|NFATC2|IGKV1D-16|VAV2|PSMD3|UBE2V1|UBE2D1|IGKV1-12|IGKV1D-12|GRB2|CUL1|NFKBIA|NRAS|PIK3CA|IGKV3-11|MS4A2|PSMD12|TEC|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|CDC34|AHCYL1|PSME4|IGHV4-59|PIK3CB|BCL10|FOS|PSMD14,"RASGRP1, RELA, IGHV3-13, IGHV3-48, PIK3R1"
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,2.10834872570101e-05,0.00212811449500445,0.575610261071129,0.694830284518656,1.32812712071174,121,OGN|PRELP|DCN|GPC3|ST3GAL1|HAS2|CEMIP|CSGALNACT2|CHSY1|HS6ST2|CHST2|VCAN|DSEL|HS6ST3|CHST15|CHST9|CSPG4|LUM|HEXB|B3GAT1|HAS3|PAPSS1|HMMR|CHST3|LYVE1,"OGN, PRELP, DCN, GPC3, ST3GAL1"
REACTOME_HEMOSTASIS,1.2464044658536e-08,3.38967090300721e-06,0.747739663149885,0.617453672732984,1.20716149301104,624,A2M|PDE1A|RASGRP1|SERPINE2|HGF|TFPI|SLC16A1|ZFPM2|PLAUR|TNFRSF10D|TNFRSF10A|SRGN|SLC7A6|ATP2A3|ABL1|KIF4A|DOCK2|YES1|GYPC|SERPINB8|IGHV3-13|IGHV3-48|PDPN|PIK3R1|DOCK4|TUBB2B|MAFF|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|LHFPL2|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|JCHAIN|RAF1|ITGA2|TUBB6|PRKAR1B|PLA2G4A|RAC1|VAV3|EHD1|GNG7|MAGED2|TUBA1C|OLR1|FERMT3|F5|TGFB3|TNFRSF10B|SH2B3|ANXA5|GRB14|KIF2C|MAFK|MGLL|S100A10|TUBB4B|ITGAX|GUCY1B1|PCYOX1L|KIF12|SIRPA|IGF1|PIK3R6|CFD|ATP1B3|DGKK|PDE10A|WDR1|CD74|GNG11|ITGA6|CD177|TUBB1|P2RX7|H3C13|H3C15|H3C14|ADRA2C|KIF9|IRF1|LCP2|IGKV3-15|IGKV3D-20|H3C7|TUBB8|IGKV1D-16|SELENOP|F2RL2|IFNA6|SELP|VWF|CALU|VCL|CDK5|GP1BA|PLAU|RAD51B|INPP5D|DOCK9|VAV2|GNAI3|TIMP3|CD109|DOCK3|IFNA7|IFNA14|PLEK|TRPC6|GUCY1A2|MMP1|SLC7A11|ALB|PDE1B|PDE5A|KIF20A|IGKV1-12|IGKV1D-12|LRP8|DOCK10|ABCC4|TUBA3D|TUBA3E|VPS45|APOB|GRB2|PTPN11|YWHAZ|GNG5|GNA14|IFNA16|GNAI2|RACGAP1|DGKI|AHSG|GNB4|ANXA2|CD9|NRAS|KLC3|PIK3CA|SLC7A9|CDK2|PRCP|ADRA2B|IGKV3-11|PROC|CD84|HSPA5|GNG12|ANGPT4|PLAT|DOCK5|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|PIK3R3|SCCPDH|SIN3A|H3-3B|ITGAL|ATP2A1|CD48|H3C12|HDAC2|SCG3|IGHV4-59|PIK3CB|ATP2A2|APOH|MERTK|KIF27|H3C2|PRKCG|PRKAR2A|CENPE|ITIH3|ESAM|HBE1|KCNMB2|ITGA3|DOCK8|TGFB2|KIF22|KLC4|MAPK1|CAPZA2|MFN2|JAM3|KIF15|FCER1G|SLC7A8|PPP2R5A|RHOB|TEK|SERPING1|PECAM1|SERPINA1,"A2M, PDE1A, RASGRP1, SERPINE2, HGF"
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.00104006956604479,0.0294686377046023,0.45505986738723,0.635094274503914,1.21965413942301,155,IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|CLEC2B|KLRK1|CD200|COLEC12|FCGR3A|HLA-E|CD40|TYROBP|IGKV3-15|IGKV3D-20|IGKV1D-16|KLRC1|LAIR1|NCR3|IGKV1-12|IGKV1D-12|CRTAM|ITGB7|ULBP3|CD34|KIR2DL4|MICB|SIGLEC11|IGKV3-11|KIR2DL3|KIR2DL1|CD3G|SH2D1B|SLAMF7|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|LILRA5|NPDC1|ITGAL|KLRD1|IGHV4-59|CD247|CLEC2D|KLRB1|CDH1|CD8B|CD300E|SIGLEC10|ICAM1|ICAM4,"IGHV3-13, IGHV3-48, IGHV3-11, IGHV3-53, IGHV3-7"
